0.02257412962125334 0.025130222710535093 0.03294189834959059 0.08593634108548662 0.12050366954487637 0.16748922959731694 0.1728079408591597 0.21680543254264498 0.2685609164701375 0.2808081607018602 0.3153701475668296 0.32418637000057043 0.35155951092554294 0.355079738751743 0.3578423328903717 0.38551802571681726 0.39113187272102046 0.4019658935546015 0.43650125405513407 0.4397381082092056 0.4585954975395797
0.02138164727199129 0.057121154875131155 0.0800697196221574 0.08415642769397433 0.13059853161001894 0.15571084186329867 0.20429326086214655 0.25252165890456896 0.25885009636816253 0.26329626116191546 0.26566574774174095 0.2819636725936353 0.2993798417729185 0.3151047607539104 0.3238499495224944 0.4101562187055703 0.4369062804569641 0.45648177444946497 0.4732038945849938 0.5290919266327269 0.5318008417098261
0.019595213666726983 0.03487277983159839 0.049700440492968644 0.06339848671611065 0.09412472912530107 0.10149497750475019 0.13185750314234237 0.1451033998624171 0.18070628940984054 0.19009125643213584 0.21228153489366633 0.23401298215796873 0.2606640726572126 0.26073078952213236 0.28224695578831727 0.3159029689501461 0.3334235883009118 0.3572948057958822 0.4105462512297484 0.4257638201897315 0.44761984408906286
0.0025806599496030775 0.004352286146385283 0.025499953872465588 0.10330854932483725 0.12742675729403766 0.13614471642314505 0.14592361744794383 0.19231691542941376 0.245151886493467 0.24722822823388724 0.2558236893635248 0.29464892419001026 0.2968902745438288 0.30621514892589186 0.3188740498434849 0.34088208064057407 0.35658285460629324 0.3576816748915838 0.3693709789540061 0.3847645188065254 0.4127802530500456
0.02123733611384092 0.04268963012147985 0.06199569622505445 0.0689440292542588 0.11834483320345876 0.13502356684708974 0.14848459366454492 0.16968908959255083 0.23156124430064537 0.2769304056503969 0.27825357219654034 0.3425383294473816 0.3919494758212676 0.39456733694406754 0.4122952734644617 0.4562944287533992 0.4701606062769814 0.4863558079354682 0.520321887022412 0.5204428080622341 0.5589679491059181
0.040841278002483265 0.04117949114917138 0.0686393010826487 0.1179439415124458 0.15325066203678284 0.17306108342781562 0.20195197577518376 0.2641891870026389 0.35719107288182483 0.39510609504070127 0.4158943184293953 0.4212447428451038 0.4976833570329147 0.503326267993939 0.5238249561404192 0.6029157757423267 0.6154795872604589 0.623043832006724 0.6351030056732199 0.6475664425872759 0.6702712268415082
0.0053321071229374606 0.014277623429671218 0.018515729861742294 0.018788605632725833 0.12944844289500806 0.13274841538523013 0.14107604117662684 0.22715785694746304 0.3242148231504177 0.34459444428922836 0.3647968709627707 0.38971128352058276 0.39714874660431243 0.39913719876681214 0.417509611682566 0.43584435327804 0.4787442752987349 0.514490744593599 0.5423920507817679 0.5474844821381792 0.5487777334241941
0.040690260425949906 0.11127985359484777 0.13191881249985177 0.19263282082047264 0.22181945979636714 0.24314391793400503 0.2756821907916727 0.288964288840858 0.332824371220669 0.40438739237109905 0.4391247705001658 0.45119056585088385 0.45841269814807073 0.49783205280163645 0.4980378668167725 0.5131147149206123 0.5447858700040616 0.5557143927658064 0.5689262492742844 0.6266373238209653 0.650088750961253
0.021096369044042267 0.04977237923323111 0.057463429505427016 0.0827440905646692 0.10232112661036055 0.11608814414594361 0.129027934259047 0.16490814554614128 0.17518225515256397 0.1996616629907925 0.21062974092501582 0.23154201008204742 0.280552148661076 0.3200145716777143 0.3233331395269453 0.3251890660269834 0.3408029391103944 0.35261673231496915 0.35532073266271336 0.371788907316067 0.38696395153528806
0.00889766082690227 0.06767048620957651 0.10904351179486127 0.1446376770143083 0.16584184297909674 0.16946610829240588 0.21081566105041993 0.25758070592992494 0.2626452688505278 0.28280226517372453 0.3660701970579235 0.4255262835270689 0.4577925666762782 0.4789249107645601 0.5035259469711626 0.515448879044647 0.570291949962014 0.5716535156681686 0.6127381881393954 0.6428768419511884 0.6609940820647247
