6.315526432391669e-08 8.840121825579267e-07 3.3169471848200215e-06 4.2444238760001094e-06 5.4791014823719e-06 6.805868690001741e-06 7.223585420131232e-06 8.609299937302248e-06 1.2852305179093583e-05 1.3713512479170348e-05 1.5139151762453819e-05 1.6199033208144397e-05 1.7699491133993105e-05 2.121863329096679e-05 2.330884374126327e-05 2.386670711700344e-05 2.62697669724522e-05 3.1571597169696295e-05 3.24637896887701e-05 3.2611254163787113e-05 3.552916436135787e-05
2.055279010043957e-06 3.099398301231028e-06 5.634075329081664e-06 7.287467829254173e-06 7.565351834863304e-06 8.082536047837667e-06 8.184253198184925e-06 1.0155383156832754e-05 1.13021371770188e-05 1.1671769732700834e-05 1.239171159575334e-05 1.5082572618031287e-05 1.7433258127254337e-05 1.757448956604597e-05 2.0239434508751408e-05 2.3739766988714237e-05 2.5353801278405744e-05 2.6484706617093616e-05 2.8682855365363613e-05 3.0432313559463075e-05 3.127416442450157e-05
9.045360172338732e-07 3.2020592330714058e-06 3.94791168862624e-06 4.32628342810341e-06 6.03016809510826e-06 6.571020219646888e-06 6.659871931322436e-06 8.476322327121082e-06 1.048167675023518e-05 1.0935331830438521e-05 1.3067235156313439e-05 1.384876541219058e-05 1.90888503099347e-05 1.9754140700134074e-05 2.0969506809203026e-05 2.142351690668209e-05 2.5120061344918935e-05 2.6632800183895217e-05 2.899525748672289e-05 3.119504306822582e-05 3.1759101224347953e-05
4.3591835190844437e-07 8.296583329809631e-07 1.2355399344371474e-06 3.507030721452232e-06 3.603626198016629e-06 4.982389234168072e-06 5.892341383529427e-06 6.592824692123646e-06 6.885056753216329e-06 7.301007961590599e-06 7.836401217667543e-06 9.287055158247335e-06 9.701730857954645e-06 1.2001202203931319e-05 1.5213801937812807e-05 1.8515101425139285e-05 1.8789661779437893e-05 1.949560078049443e-05 2.095149496810186e-05 2.1936735147026202e-05 2.402542654152992e-05
5.292301621424084e-07 1.8008086183612698e-06 1.8230397580699052e-06 2.3060056171242e-06 3.1592451773890618e-06 3.7101724804968752e-06 5.659408488424534e-06 5.766869733373998e-06 6.460419482468318e-06 7.060132799045185e-06 9.167698466752943e-06 1.2452008090279076e-05 1.4627633650160571e-05 1.63963223473509e-05 1.73540749424766e-05 1.7455234960091197e-05 1.8092891835282587e-05 1.9983936555221544e-05 2.156615296013823e-05 2.1845244430908316e-05 2.2658581808606462e-05
7.49689233362153e-07 1.3267291500334976e-06 1.3356722863628823e-06 7.988761392895872e-06 9.106352102773925e-06 9.57227645978012e-06 9.59731102682287e-06 1.0819553784669034e-05 1.3115389083172425e-05 1.337849700622605e-05 1.4109467104510058e-05 1.4635231485297518e-05 1.5761791907281073e-05 1.7311862154345922e-05 1.8200088198906774e-05 1.9147762353944697e-05 2.1115544988333742e-05 2.3359862065138042e-05 2.5459708394733713e-05 2.710331978870964e-05 2.7361155874920462e-05
5.560036718474913e-07 1.294598826866236e-06 2.140510269970173e-06 2.5117918769870975e-06 7.816386335305155e-06 8.431318494226404e-06 8.45771073397072e-06 8.995481418021144e-06 2.2585708351569165e-05 2.3096084613721195e-05 2.325111668155052e-05 2.3539708016902935e-05 2.4060366734269783e-05 2.6277248053923677e-05 2.9837718329922043e-05 3.142811637689351e-05 3.2339425729969984e-05 3.327734169517008e-05 3.4147981152596984e-05 3.7328435378432334e-05 3.8877077537209604e-05
7.507056250751938e-07 1.3710420494562827e-06 2.9153621538187873e-06 6.482372150796158e-06 6.815477282762242e-06 1.9335983420818212e-05 1.9535612883753936e-05 2.148896460674723e-05 2.938518227355693e-05 3.361441603982978e-05 3.505863542273016e-05 3.555536582662198e-05 3.602423471336435e-05 3.660835177681344e-05 3.7199222346547296e-05 3.85374640428183e-05 4.000493956225115e-05 4.394169588926303e-05 4.42401746379161e-05 4.488894151185596e-05 4.513400055074061e-05
4.452065703407542e-07 2.436521255904229e-06 8.42605533393285e-06 1.185924096432153e-05 1.2925654192199224e-05 1.59974026851727e-05 1.6184819568479495e-05 1.8171952736459068e-05 2.1053194888779712e-05 2.1341137687046824e-05 2.191721243885893e-05 2.247291071603086e-05 2.2725375365078003e-05 2.3752107424033196e-05 2.5677781757258095e-05 2.623958085886753e-05 2.7975438587115267e-05 3.0585134292117275e-05 3.267337374420926e-05 3.5474374082558474e-05 3.7069636013228175e-05
3.200712998909854e-07 8.407680747043503e-07 1.6388313562405028e-06 3.6793125749655216e-06 6.347189232014832e-06 9.749587197975154e-06 1.0202451010056028e-05 1.1063619421721686e-05 1.3075541241118441e-05 1.6436339756171558e-05 1.7195153893937518e-05 1.936553131050407e-05 2.0406246954814102e-05 2.121083452198909e-05 2.192879938897076e-05 2.2425886264068586e-05 2.2649904723738105e-05 2.3603147261524505e-05 2.4614345067577792e-05 2.5647582477784505e-05 2.609349145070025e-05
